title,pub_date
" INTERNATIONAL   A3-17    Pinochet Fit to Stand Trial, Judge Rules in Chile  A Chilean judge ruled that Gen. Augusto Pinochet was competent to stand trial for human rights abuses that occurred during his 17 years as Chile's dictator and immediately charged him with nine counts of kidnapping and one of murder. The judge also ordered that General Pinochet, 89, be placed under house arrest.   A1    9 Dead in Attacks in Baghdad  A suicide bomber steered a car full of explosives into the western gate of the protected compound that houses the interim government and embassies in Baghdad, killing at least 9 Iraqis and wounding 19. A second car bomb exploded in northern Baghdad, wounding four people, military officials said.   A15    Concerns about harsh techniques used by Special Operations forces prompted the Central Intelligence Agency last year to bar its officers in Iraq from taking part in military interrogations where prisoners were subjected to duress, intelligence officials said.   A15    Iran and Europe Open Talks  Iran and its European partners pledged to work to overcome their differences and lingering suspicions as they began negotiations for a long-term agreement on nuclear, economic and security cooperation. The largely ceremonial talks flow from Iran's agreement last month to freeze its programs to make enriched uranium.   A17    Rights Group Accuses U.S.  Human Rights Watch said new cases have come to light of deaths of men in American custody in Afghanistan. It accused the Defense Department of operating outside the law and failing to investigate abuses, including killings.   A15    NATIONAL   A20-31    Documents Cite Kerik's Links to Crime Figures  In June 2000, two months before Bernard B. Kerik was appointed police commissioner, New York City's top investigative agency learned that Mr. Kerik had a relationship with the owner of a New Jersey construction firm suspected of having business ties to organized crime figures, city documents show.   A1    Peterson Sentenced to Death  After three days of deliberations, and nearly two years of a nationwide obsession, the jury in the double murder trial of Scott Peterson determined that he should be put to death for killing his pregnant wife, Laci, and their unborn son.   A20    NASA Chief Vacates Post  Sean O'Keefe resigned as NASA administrator, saying he is leaving the job he held for three years to pursue better economic opportunity for his family.   A20    Court Backs Defense Lawyers  The Supreme Court ruled that faced with overwhelming evidence that a client is guilty of capital murder, a defense lawyer can make a strategic decision to concede guilt in open court, even if the client has not authorized such a strategy.   A23    Bishops Said to Abandon Pledge  Two victim advocacy groups accused Roman Catholic bishops of abandoning their pledge to root out sexually abusive clergy by reducing the number of dioceses that will receive on-site program audits.   A27    D.E.A. Denies School Drug Test  A longstanding request to grow marijuana at the University of Massachusetts so it can be tested for medical uses has been turned down by the Drug Enforcement Administration.   A25    NEW YORK/REGION   B1-7    Pelosi Found Guilty In Murder of Financier  Daniel Pelosi, the Long Island electrician who romanced a Wall Street financier's wife to penetrate a world of $10 million townhouses and East Hampton estates was found guilty of murdering his lover's husband, R. Theodore Ammon.   B1    Informer May Skip Trial  Facing problems with the main informer in a large terrorism financing case, federal prosecutors in Brooklyn suggested for the first time that they might try to prove their case without calling him at all.   B1    Ex-Culinary Official Indicted  The former president of the James Beard Foundation, an influential culinary organization, has been indicted on charges of stealing tens of thousands of dollars from the group and forging expense receipts.   B1    FASHION   B8    ARTS   E1-16    OBITUARIES   C11    SCIENCE TIMES   F1-10    Health & Fitness   D5    SPORTSTUESDAY   D1-7    Martínez Could Be a Met  The Mets were close to signing Pedro Martínez to a four-year contract for $56 million, according to a person involved in the negotiations. The Mets where reluctant in guaranteeing a fourth year, but relented.   A1    BUSINESS DAY   C1-10    Google's Global Library  Google plans to announce an agreement with some of the nation's leading research libraries to begin converting their holdings into digital files that would be freely searchable over the Web.   A1    Symantec In Talks With Veritas  Symantec, the software company that produces the Norton line of computer security and maintenance products, is in advanced talks to acquire Veritas Software, executives close to the negotiations said.   C1    Oracle Buys PeopleSoft  Oracle announced that it would acquire PeopleSoft for $10.3 billion.   C1    Business Digest   C1    World Business   W1    EDITORIAL   A32-33    Editorials: Buying intelligence blind; a watchdog muted; drug-assisted sprinters and sluggers; Adam Cohen on a growing campaign in the legal world to undo the New Deal.    Columns: David Brooks.    Crossword   E14  Public Lives   B2  TV Listings   E15  Weather   D8",2004-12-14T05:00:00+0000
" Google Plans to Take a Step Toward a Virtual Library  Google plans to announce a deal with some research libraries and Oxford University to convert their holdings into files whose contents would be freely searchable over the Web.     The collaboration is a major step in an effort to create a digital card catalog and searchable library for the world's books, scholarly papers and special collections. [Page A1.]    U.S. Quiet on China Trade Tax  China's plan to impose new taxes on textile exports will not sway the United States as it debates whether to limit Chinese goods. [C7.]    Management Shuffle at Bombardier  Paul M. Tellier, the head of Bombardier, was ousted from the Canadian aircraft maker. A three-member office of the president dominated by members of the Bombardier family was named. The three are: Laurent Beaudoin, left, the chairman, who will resume the position of chief executive; his son Pierre, president and chief operating officer of Bombardier Aerospace; and André Navarri, head of Bombardier's transportation equipment unit. [World Business, Section W.]    Electronic Arts Wins N.F.L. Deal  Electronic Arts announced a five-year deal with the National Football League and its players to design games using the N.F.L. brand, stadiums, player names and uniforms. [C2.]    G.M. and Daimler Work Together  General Motors and DaimlerChrysler plan to jointly develop hybrid electric vehicles. [C8.]    Utility Regulators Weigh Issues  Should customers or owners receive the savings? That is one issue before the Oregon Public Utility Commission, which is deciding if Texas Pacific should be allowed to buy Portland General Electric from Enron. [C2.]    Motorola May Lose a Big Customer  Sprint's talks to buy Nextel have ignited fears that Motorola will lose its exclusive deal to supply phones and equipment to Nextel. [C3.]    Tenet Says Loss Will Be Wider  Tenet Healthcare said that fourth-quarter charges might exceed $1 billion and its loss from continuing operations would widen from the third quarter because of increased bad debt. The third-quarter loss was $70 million, or 15 cents. The loss from continuing operations was $52 million, or 11 cents. Tenet has been cutting costs by selling hospitals while trying to resolve government charges. [C8.]    Insight Into Company's Union Battle  A court battle between EnerSys and its law firm has cast a spotlight on how the company harassed the union's top leaders. [A30.]    Cardinal Health Cutting 4,200 Jobs  Cardinal Health plans to cut 4,200 jobs, or 7 percent of its work force, and close 25 manufacturing and distribution locations. [C8.]    Mergers Send Stock Gauges Higher  The Dow Jones industrial average increased 95.10 points, to 10,638.32; the S.&P. 500 gained 10.68 points, to 1,198.68; and the Nasdaq composite jumped 20.43 points, to 2,148.50. [C8.]    Jet Lag Slows a Frequent Flier  After traveling 200,000 miles this year, jet lag hits. Joe Sharkey: On the Road. [C5.]  ",2004-12-14T05:00:00+0000
The search engine was allowed to continue to sell ads triggered by searches using trademarked company names.,2004-12-15T05:00:00+0000
Google won a major legal victory today when a federal judge today said the search engine could continue to sell ads triggered by searches using trademarked company names.,2004-12-15T05:00:00+0000
Kraig A Binkowski letter disagrees with Stanford librarian Michael A Keller's prediction that in two decades most of world's knowledge will be digitized and available,2004-12-16T05:00:00+0000
Lisa Shapiro letter on Google adding major library collections to database warns that digital version of book is not replacement for hard copy,2004-12-16T05:00:00+0000
Allan Eckhaus letter says Google adding major library contents to database reminds him of old science fiction story about gargantuan computer stumped by question about meaning of life,2004-12-16T05:00:00+0000
" S.E.C. Says Fannie Mae Violated Accounting Rules  The staff of the Securities and Exchange Commission has ordered Fannie Mae to restate its earnings for the last four years after concluding that it had violated accounting rules on its treatment of derivatives and loans.     The agency's findings is a setback for the company and its chairman and chief executive, Franklin D. Raines. [Page A1.]    Blow to Banks in WorldCom Suit  The judge in the WorldCom lawsuit ruled that the investment banks that sold billions of dollars in the company's bonds must persuade a jury that they conducted appropriate due diligence before the offering. [C4.]    First Command Settles Charges  Lamar C. Smith, left, the chief executive of First Command Financial Services, which marketed financial products to military families, agreed to pay $12 million to settle accusations that it used misleading information to sell mutual funds to military officers over the last five years. The company neither admitted nor denied the accusations. [C2.]    F.D.A. Approves a Sleeping Pill  The Food and Drug Administration approved a new sleeping pill called Lunesta that some specialists say could pave the way for longer term use of the medications. [C2.]    Helping Is Suddenly in Fashion  This year retail marketing campaigns are helping shoppers give to charities. [A1.]    Chinese Workers Demand Union  Some 12,000 workers at a factory in China that that supplies Wal-Mart Stores have walked off the job claiming their wages are too low. [A4.]    Yukos Files for Bankruptcy in U.S.  Yukos filed for bankruptcy protection, requesting an emergency court hearing in Houston to stop the Russian government's auction of the company's largest production unit. [World Business, Section W.]    Claim in Google Suit Dismissed  A federal judge dismissed a crucial claim in the trademark infringement suit brought against Google by Geico. Geico had argued that a Google policy of allowing competitors to buy ads linked to searches for ''Geico'' and ''Geico Direct'' confused Web surfers looking for Geico. But the judge said that Geico had not shown that the policy caused confusion. [C6.]    Congressman Joins Lobby Group  After 24 years in Congress, Billy Tauzin will become president of the Pharmaceutical Research and Manufacturers of America. [A1.]    Suit Accuses Fox of Copying Show  The British production company that created the reality series ''Wife Swap'' and sold it to ABC filed suit against the Fox network, contending that its own reality series ''Trading Spouses'' was a ''blatant'' copy. [C9.]    Morningstar Receives a Subpoena  Morningstar received a subpoena from the New York attorney general on consulting services it offers to retirement plan sponsors. [C7.]    Business Blossoming in Las Vegas  Las Vegas, with its booming population, low taxes and easy-going culture, is the new mecca for entrepreneurs. Small Business. [C5.]    Burden Growing on Pension Group  The financial position of the Pension Benefit Guaranty Corporation continues to deteriorate, suggesting that Congress should step in to fix it. Hal R. Varian: Economic Scene. [C2.]  ",2004-12-16T05:00:00+0000
"Federal Judge Leonie Brinkema dismisses crucial claim in trademark infringement suit brought against Google by Geico, auto insurance company owned by Berkshire Hathaway; Geico had argued that Google policy of allowing competitors to buy ads linked to searches for 'Geico' and 'Geico Direct' confused Web surfers looking for Geico; Brinkema rules Geico has not shown that policy caused confusion (M)",2004-12-16T05:00:00+0000
"Suzanne Cherney letter welcomes news that world will soon have new Alexandria library, one that will not burn down or benefit just lucky few",2004-12-16T05:00:00+0000
"In this lesson, students consider how xerographic photocopy machines and scanners operate. They then discuss and practice using scanners, and brainstorm strategies to increase the efficiency of Google’s scanning project. For homework, they either customize an excerpt from a language arts text scanned in class or write a letter to Google with their recommendations.",2004-12-16T07:04:00+0000
"A Rice University computer scientist and two of his students have discovered a potentially serious security flaw in the desktop search tool for personal computers that was recently distributed by Google.    The glitch, which could permit an attacker to secretly search the contents of a personal computer via the Internet, is what computer scientists call a composition flaw -- a security weakness that emerges when separate components interact. ''When you put them together, out jumps a security flaw,'' said Dan Wallach, an assistant professor of computer science at Rice in Houston, who, with two graduate students, Seth Fogarty and Seth Nielson, discovered the flaw last month. ''These are subtle problems, and it takes a lot of experience to ferret out this kind of flaw,'' Professor Wallach said.  ",2004-12-20T05:00:00+0000
" Unknown Company Wins Bidding for Yukos Unit  Russia completed the dismantling of Yukos, selling off the country's largest oil subsidiary to a company that was essentially unheard of until three days ago. The announcement was a surprise because Gazprom, the country's natural gas monopoly, had appeared to have positioned itself to take over the unit.    The mystery surrounding the winner -- a company called Baikal Finans Group -- immediately raised suspicions in the minds of industry analysts that the winning bidder was acting on behalf of Gazprom, or even the state itself. [Section A.]    Online Shoppers Get a Late Break  In years past, procrastinating holiday shoppers who ordered from online retailers would have faced steep shipping charges for last-minute purchases. But some companies are offering to ship goods via standard ground delivery as late as tomorrow while still guaranteeing pre-Christmas delivery. Bob Tedeschi: E-Commerce Report. [C4.]    U.S. Withdraws Tax Shelter Suit  The Justice Department has withdrawn its lawsuit against a San Diego financial services firm that it said sold questionable tax shelters to thousands of doctors and dentists. The firm, Xelan, is still the subject of a criminal federal grand jury investigation, and the Internal Revenue Service is seeking reimbursement of hundreds of millions of dollars that it says is owed by users of Xelan financial plans. [C6.]    Flaw Found in Google Search Tool  A Rice University computer scientist and two of his students have discovered a potentially serious security flaw in Google's recently distributed desktop search tool for personal computers. The flaw, which could permit an attacker to secretly search the contents of a personal computer via the Internet, emerges when separate components interact. [C3.]    Tenant Delays Big Hong Kong Deal  A lawsuit by a public housing tenant forced the Hong Kong government and three of the world's largest financial institutions to postpone a $2.73 billion real estate offering. [C6.]    Don't Call It a 'Diet' Drink  Soft-drink makers are racing to replace or play down the word ''diet'' in brand names in favor of alternative terms they hope will help fatten sales. Stuart Elliott: Advertising. [C9.]    Mobile Carriers Limit Content  With new functions to send e-mail messages, take pictures and listen to music, the mobile phone has turned into a portable minicomputer. But the operators of phone networks are resisting new services that proved very popular on the old personal computer: pornography and violent video games, like one based on the movie ''Kill Bill.'' [C8.]    Kia Spectra Receives Lowest Rating  The Kia Spectra, a compact car from the Korean automaker Hyundai, was the first vehicle in three years to receive the lowest rating on a frontal crash test from the Insurance Institute for Highway Safety. [C2.]  ",2004-12-20T05:00:00+0000
Sex is the favorite topic for online journals Â and the very private has never been more public.,2004-12-20T05:00:00+0000
"Editorial says Google's ambitious new plan to start converting millions of books into digital files in partnership with several major libraries may redefine nature of Internet and university; cites some concerns, and concludes that Google project will enhance usefulness of books it encompasses, but it in no way will render them obsolete",2004-12-21T05:00:00+0000
Corrections: For the Record,2004-12-22T05:00:00+0000
"William H Miller, manager of Legg Mason Value Trust Fund, is down to wire on his 13-year streak for his fund to beat Standard & Poor's 500-stock index; Miller moves out ahead of S&P by 1.44 percentage points as of Dec 21; Morningstar says it knows of no other fund manager who has beat S&P 500 for 13 years, as Miller has done; photo (M)",2004-12-22T05:00:00+0000
"Web worm called Santy worm that identifies potential victims by searching Google is spreading among online bulletin boards; worm uses flaw in widely used community forum software PHP Bulletin Board to spread; Kaspersky Labs says worm searches Google for sites that use vulnerable version of software; almost 40,000 sites may have already been infected (S)",2004-12-22T05:00:00+0000
Correction of Dec 20 article on potential security flaw in desktop search tool distributed by Google,2004-12-22T05:00:00+0000
"Europe's Court of First Instance rejects Microsoft's objections and orders it to offer version of its Windows operating system without its software for playing digital music and movies on personal computers; ruling only applies to Europe, but it represents first time since antitrust challenges to Microsoft began in 1990's that company will be forced to alter its software products and features with Windows; basic operations of more than 90 percent of world's personal computers are controlled by Microsoft's Windows program; ruling by Judge Bo Vesterdorf means that sanctions imposed by European Commission in March will now take effect RealNetworks, leading maker of media player software, describes ruling as step toward greater competition in software market (M)",2004-12-23T05:00:00+0000
Luxury housing market in New York City continues to climb. with number of sales of condos or co-ops at $5 million or more numbering record 163 in 2004; brokers report that apartments selling for more than $10 million have ignited bidding wars and frantic showings; prices noted for luxury properties in other areas around nation; photos (M),2004-12-23T05:00:00+0000
