title,pub_date
"LONDON — ""FIFA 07,"" a video game for soccer fans, costs around €50 in Europe. In South Korea, five million players have downloaded the online version free — yet Electronic Arts, the publisher, is cheering them on.",2007-01-17T05:00:00+0000
"LONDON — ""FIFA 07,"" a video game for soccer fans, costs around €50 in Europe. In South Korea, five million players have downloaded the online version free — yet Electronic Arts, the publisher, is cheering them on.",2007-01-17T05:00:00+0000
The Web frontier for vacation-home owners is vast and continuing to grow as they tap into new resources  to market their properties for rent. ,2007-01-17T05:00:00+0000
Many universities now have offices of technology transfer looking to turn research into commercial ventures.,2007-01-18T05:00:00+0000
"When shopping for real estate across borders or across continents, how would you like to tap into the local news and gossip, have a virtual tour of the area and chat with potential neighbors before buying a ticket for a personal visit?",2007-01-18T05:00:00+0000
"Mayor Michael R. Bloomberg, who built his fortune on innovations in information technology, announced a plan yesterday that will allow emergency 911 call centers and the popular 311 service line to receive digital photos and videos from callers.",2007-01-18T05:00:00+0000
Pastor Bob Hyatt acknowledges that his widget fixation may be getting a little out of control.,2007-01-18T05:00:00+0000
Widgets offer peripheral information and fun at the side of sites.,2007-01-18T05:00:00+0000
"An Internet video company, Brightcove, said Wednesday that it had received $59.5 million in funds from dozens of investors, including The New York Times Company. The company, one of dozens of video-sharing start-ups trying to take on Google’s YouTube also took in funding from AllianceBernstein, Brookside Capital, and Maverick Capital.",2007-01-18T12:27:14+0000
Tech companies join forces with advocacy groups to draft principles for dealing with human rights abroad. Cisco is missing from the list…,2007-01-18T18:46:17+0000
Paula Spencer. By Roddy Doyle. 281 pages. $24.95. Viking; £16.99. Jonathan Cape.,2007-01-19T05:00:00+0000
"L. John Doerr, one of the big names at Kleiner Perkins Caufield & Byers, is a legendary investor, according to Valleywag’s Nick Denton. So legendary that Mr. Denton uses the phrase twice within 15 words. But, the Gawker media emperor concludes in an editorial, now is the perfect time for the veteran venture capitalist to retire.",2007-01-19T20:15:48+0000
LONDON — The British Broadcasting Corporation said Monday that it was in discussions with the search engine company Google about putting some of the BBC's programming on the online video site YouTube.,2007-01-22T05:00:00+0000
"Google is in talks to acquire Adscape Media in a move to expand beyond its traditional Internet search advertising business and into video games, according to The Wall street Journal. A deal for Adscape, a closely held San Francisco firm whose technology allows for the placement of ads over the Web in video games, could be reached as early as this week, the report said.",2007-01-22T12:49:33+0000
"As well as a flurry of corporate bigwigs and policy makers, Davos can expect some snow later this week, if weather forecasts prove correct. Considering the unusually balmy winter the Alps is having this year, that is likely to be happy news for the conference’s many skiing aficionados and especially for one mogul in particular: publishing executive Hubert Burda, who for several years has organized an invitation-only ski race to coincide with the annual conference.",2007-01-23T03:25:45+0000
"The British Broadcasting Corporation said that it was in discussions with Google about putting some of the BBC’s programming on the online video site YouTube. A BBC spokeswoman confirmed the talks but said a deal had not been signed. YouTube, which was acquired by Google in October for $1.65 billion, has been approaching broadcasters and other owners of copyrighted material to arrange for the site to carry more authorized material.",2007-01-23T05:00:00+0000
"Pfizer is phasing out its manufacturing plant in Brooklyn, on the same Flushing Avenue site where the company was founded in 1849.",2007-01-23T05:00:00+0000
"WASHINGTON — Trash from the destruction of a Chinese satellite in a missile test has spread widely in space, creating a debris cloud that could jeopardize spy satellites and commercial imagery satellites in low orbits around the Earth, U.S. officials said.",2007-01-23T05:00:00+0000
"DAVOS, Switzerland — DAVOS, Switzerland: The World Economic Forum convenes its annual conference here Wednesday with the theme ""the shifting power equation."" To judge by the names on the guest list — and those not on it — the phrase aptly reflects the turnout at this high-altitude huddle.",2007-01-23T05:00:00+0000
"PARIS — Post-merger pains and tougher competition hit Alcatel-Lucent's revenue and wiped out fourth-quarter profit, the telecommunications equipment maker warned Tuesday.",2007-01-23T05:00:00+0000
" The World Economic Forum in Davos has yet to start and already reports are surfacing about the first deal to be announced there. The Guardian wrote Monday that the British Broadcasting Company was in talks with Google to make programming available through a branded channel on YouTube, the video site the Internet giant bought last year for $1.65 billion.",2007-01-23T11:57:55+0000
"The World Economic Forum theme seems especially apt this year. As the conference begins discussing “the shifting power equation” on Wednesday, some of the brightest lights from previous years won’t be on hand to contribute their views. Who’s out? Former President Bill Clinton, Secretary of State Condoleezza Rice and Angelina Jolie, for starters. Who’s in? Nguyen Tan Dung, the prime minster of Vietnam.",2007-01-23T14:51:41+0000
"Regulators should hold off on ruling how the New York Stock Exchange charges for its market data until questions about its new status as a for-profit group are resolved, the Securities Industry and Financial Markets association, a Wall Street lobbying group, has asked. The NYSE Group, which owns the exchange, is preparing to charge fees for access to ArcaBook, the real-time market data system the exchange picked up when it merged with Archipelago Holdings last year. Among the offerings the market is planning is real-time share-price data to Web sites like Google and CNBC, in return for a flat fee.",2007-01-23T18:20:27+0000
" As politicians and moguls stream into Davos, some of them arrive with a discreet black envelope in their luggage. It contains an invitation to what has consistently been one of the conference’s hottest events: the party hosted by Web search giant Google.",2007-01-23T23:20:23+0000
"Yahoo predicted only modest improvements for this year, suggesting that it would continue to struggle to keep up with Google.",2007-01-24T05:00:00+0000
"NEW YORK — Yahoo has closed the books on a tough year, reporting that its sales rebounded in the fourth quarter from an especially sluggish third quarter and promising investors that it would soon turn on technology that it hoped would close the widening gap with Google.",2007-01-24T05:00:00+0000
"Increasing numbers of potential buyers are joining online forums, downloading video and audio reports and reading blogs for property news and opinion.",2007-01-24T05:00:00+0000
The Internet auction giant has scored at least a temporary victory over the mounting pressures facing its business.,2007-01-24T05:00:00+0000
"DAVOS, Switzerland — This year's theme at the World Economic Forum annual meeting here — ""the shifting power equation"" — confirms the view of many participants that power is draining away from the United States to multiple centers as countries from Brazil to China move beyond ""emerging"" market status to establish themselves as major players on the world scene.",2007-01-24T05:00:00+0000
"Those invited to the World Economic Forum in Davos, Switzerland, reflect this year’s theme of a shift in power.",2007-01-24T05:00:00+0000
"If you have an ordinary cellphone — the type that you got free or nearly so when you signed up for a service — you might envy those with phones that are also personal digital assistants, like BlackBerrys, Treos, Sidekicks and Windows smartphones.",2007-01-24T05:00:00+0000
"Yahoo closed the books on a tough year Tuesday, reporting that its sales rebounded in the fourth quarter from an especially sluggish third quarter and promising investors that it would soon turn on technology that it hoped would close the widening gap with Google.",2007-01-24T11:57:58+0000
" Who’s in charge here? That seems to be a question that more people are asking, on a global scale, heading into this year’s conference in Davos. ",2007-01-24T14:02:11+0000
"Cisco responds to questions about its absence from a new union of technology companies, human rights groups and academics seeking to develop protocols for doing business in countries where human rights don’t enjoy full protections…",2007-01-24T18:37:19+0000
"When the time comes, how can I move all of my bookmarks, music and other files from my old computer to a new Windows Vista PC?",2007-01-25T05:00:00+0000
"DAVOS, Switzerland — The roasted chicken served at the ""Terrorism Lunch"" was loaded with sesame seeds.",2007-01-25T05:00:00+0000
What can I do to disguise an ugly steel door?,2007-01-25T05:00:00+0000
That humble cellphone in your pocket may let you do more than just make phone calls and take pictures.,2007-01-25T05:00:00+0000
Profit for the Internet auction giant rose 24 percent on increased business in its core auction marketplace during the holiday months.,2007-01-25T05:00:00+0000
"Having been a player in one of the most dramatic stories of the dot-com boom and bust, Joe Kraus seems happy to be safely ensconced at the Internet giant Google. Mr. Kraus founded Excite, which went from a university-sponsored search engine to (as Excite@Home) one of the biggest names in the Internet business before its spectacular crash and burn at the turn of the latest century. He went on to found JotSpot, a maker of collaboration software that Google acquired in October. ",2007-01-25T18:10:26+0000
" There has been great debate in recent months about whether the conflict in Iraq can accurately be called a civil war. Iraqi Vice President Adil Abdul Mahdi offered his view Thursday in a panel discussion at Davos chaired by Richard N. Haass, president of the Council on Foreign Relations. ",2007-01-25T19:53:28+0000
"Bill Miller, the legendary stock picker who manages the Legg Mason Value Trust mutual fund, says he is often asked whether, on some level, he is relieved that his streak — 15 years of besting the Standard & Poor’s 500 — is over. “The answer is no,” he wrote in his latest letter to shareholders of the fund, which ended 2006 up 5.9 percent, far below the 15.8 percent gain in the S&P. He goes on to suggest that it is actually a silly question. ",2007-01-25T21:14:26+0000
Microsoft reported strong sales but its financial results were muddled by the late arrival of important new products.,2007-01-26T05:00:00+0000
"Reality television, originally created as a thumb-nosing alternative for the young, has been co-opted by the baby boomers, who never miss a chance to assert their hegemony on popular culture.",2007-01-26T05:00:00+0000
"A recent conflict with Citigroup has raised questions about the judgment of Maria Bartiromo, the popular CNBC anchor, in getting too close to the people she covers.",2007-01-26T05:00:00+0000
Finding the Next Starbucks,2007-01-26T05:00:00+0000
"A funny thing happened on the way to $100-a-barrel oil. The price of the main American grade of crude started falling after reaching $80 last summer. Now that it has fallen below $50, investors are wondering if this is the beginning of a bear market or the end of a correction.",2007-01-26T05:00:00+0000
" The expanding reach of the Internet has allowed communities such as MySpace to flourish, but it has also created a global platform for extremists and terrorists to spread their views. That was one of the themes to emerge from a Friday session called “Who Will Shape the Agenda?”, whose panelists included media magnate Rupert Murdoch and Goldman Sachs chief executive Lloyd Blankfein.",2007-01-26T16:28:06+0000
"Riding two of the Internet’s big success stories, Google and YouTube, venture capitalist Michael Moritz of Sequoia Capital took the No. 1 spot on Forbes’s latest Midas List, an annual ranking of the top 100 dealmakers in technology and the life sciences.",2007-01-26T17:11:10+0000
" The sight of Larry Page and Sergey Brin is enough to strike fear into a newspaper editor’s heart. After all, the giant Internet company they founded, Google, has become a powerful force for democratizing the distribution of news, blogs and other forms of information, a trend that has left many in the industry bracing for the day when the print newspaper is dead. ",2007-01-26T21:04:39+0000
" Politicians, tycoons and big thinkers climbed into limousines, trains and private planes on Sunday as this year’s World Economic Forum in Davos, Switzerland, came to an end. ",2007-01-29T00:04:46+0000
SAN FRANCISCO — President George W. Bush has set broad goals for the adoption of alternative energy. Hoping to take on the role of filling in the details is an unlikely group: the technology investors of Silicon Valley.,2007-01-29T05:00:00+0000
Technology investors are on a crusade to influence energy policy because they have a big stake in the outcome.,2007-01-29T05:00:00+0000
A favored online tactic to mock the president — altering the Google search engine so the words “miserable failure” lead to President Bush’s home page — has been neutralized.,2007-01-29T05:00:00+0000
"ECONOMIC BAROMETERS Two critical economic events are scheduled to take place this week. First, on Wednesday, the Federal Open Market Committee is expected to meet and issue its decision on short-term interest rates; expectations are that the federal funds rate will remain at 5.25 percent. Investors have been hoping that rates would be lowered, but positive economic reports last week about new home sales and big factory orders have made that less likely. On Friday, the government is expected to report on unemployment for December, with forecasters predicting an increase of 140,000 jobs.",2007-01-29T05:00:00+0000
"DAVOS, Switzerland — The founder of YouTube, Chad Hurley, made news last weekend at a meeting of some of the most powerful people in the world, announcing that his wildly successful site would start sharing revenue with its millions of users.",2007-01-29T05:00:00+0000
"Compared with buttoned-down stock jockeys at Fidelity or T. Rowe Price, hedge fund managers may be the James Bonds of the financial world. They have a reputation for being secretive risk takers who use an array of specialized financial weaponry like derivatives and short-selling. (No license to kill, of course, though their lightly regulated funds do allow managers tremendous, nonlethal latitude.)",2007-01-29T12:26:43+0000
"President Bush set broad goals last week for the adoption of alternative energy. Hoping to take on the role of filling in the details is an unlikely group: Silicon Valley’s technology investors. These venture capitalists, backers of giants like Google and Genentech, have traditionally been free-market advocates, favoring ideas and innovation over government intervention. Now they are heading to Washington on a crusade to influence energy policy because they have a big stake in the outcome.",2007-01-29T12:53:40+0000
"In an interview with Newsweek, Vice President Dick Cheney defended the decision to invade Iraq but predicted a very, very long haul.",2007-01-29T13:56:11+0000
"NEW YORK — Microsoft's power in the technology industry, some analysts insist, is waning. It faces a host of rivals from a reinvigorated Apple on the desktop to Web-based challengers like Google, delivering services and software online.",2007-01-30T05:00:00+0000
"The Internet search provider Google, moving to broaden its revenue beyond advertising, is poised to shake up the business software market.",2007-01-30T05:00:00+0000
"Bill Gates, co-founder and chairman of Microsoft, began a four-day European tour to promote the new operating system.",2007-01-30T05:00:00+0000
First the wait for Microsoft Vista; now the marketing barrageBy Steve Lohr,2007-01-30T05:00:00+0000
"LONDON — Bill Gates, co-founder and chairman of Microsoft, marked the consumer release of his company's latest personal computer engine, Vista, with a low-key event Tuesday in a small auditorium at the British Library in London.",2007-01-30T05:00:00+0000
Microsoft introduced its new operating system at a time when its influence in the marketplace is waning.,2007-01-30T05:00:00+0000
Skeptics were drowned out by the marketing campaign for Microsoft’s operating system on the eve of its arrival.,2007-01-30T05:00:00+0000
The quiet debut for Microsoft’s latest version of the Windows operating system reflects how the company’s influence has faded as the nature of computer software has changed.,2007-01-31T05:00:00+0000
"Back in the 1700s, prizes were a fairly common way to reward innovation. But today’s economy doesn’t have nearly enough of them.",2007-01-31T05:00:00+0000
"Google’s blockbuster growth continued, but investors were apparently hoping for even better fourth-quarter results.",2007-01-31T05:00:00+0000
"NEW YORK — Two leading technology and media companies posted healthy earnings Wednesday, helped by strong advertising and new subscribers.",2007-01-31T05:00:00+0000
"PARIS — Sony will never be able to live down how it let its revolutionary Walkman products miss the beat on digital music, thereby abdicating its reign over the innovation, design and marketing of portable audio to Apple and its elegant iPod.",2007-01-31T05:00:00+0000
WASHINGTON — American technology giants have urged the U.S. government to do more to confront China and other countries about Internet censorship.,2007-01-31T05:00:00+0000
"NEW YORK — Twelve years ago, Microsoft introduced a new operating system, Windows 95, in a frenzied global marketing blitz that was unlike anything the industry had ever seen.",2007-01-31T05:00:00+0000
"Besides the fact that both are considered great movies, ""The Wizard of Oz"" and ""Silence of the Lambs"" don't have much in common.",2007-01-31T05:00:00+0000
"While digital photography has freed up closet space, sorting and retrieving pictures in the era of the 250-gigabyte hard drive has created a set of challenges of its own.",2007-02-01T05:00:00+0000
"Photo management once meant finding room to stash yet another shoebox filled with snapshots. While digital photography has freed up that closet space, sorting and retrieving pictures in the era of the 250-gigabyte hard drive has created a set of challenges of its own.",2007-02-01T05:00:00+0000
EU rebuffs Google in trademark complaint,2007-02-01T05:00:00+0000
The X Prize Foundation said it was starting a broad fund-raising campaign to reward other innovators.,2007-02-01T05:00:00+0000
"SAN FRANCISCO — The blockbuster growth of Google's search-driven advertising business shows no signs of tapering off, analysts say, and continues to outpace rivals like Yahoo and Microsoft, which are experiencing relatively sluggish growth in their online offerings.",2007-02-01T05:00:00+0000
"You know how much it costs to make a 10-minute call to New York from London? From a pay phone, $15.70. From a T- Mobile USA or Cingular cellphone (American handsets that work overseas), $3.40 to $12.90. From your hotel- room phone, $58.",2007-02-01T05:00:00+0000
The latest options in portable Internet phone-calling equipment that might appeal to the inner economist in you.,2007-02-01T05:00:00+0000
"Google reported a sharp rise in both sales and profit, driven by blockbuster growth of its search-driven advertising business.",2007-02-01T05:00:00+0000
"A study released this month by New York Mayor Michael R. Bloomberg and Senator Charles E. Schumer, which flagged an exodus of foreign offerings from New York exchanges as a sign that Wall Street’s dominance is on the wane, has sparked a debate over what the data really mean.",2007-02-01T12:19:04+0000
"As pundits, voters and Washington insiders wonder whether former Vice President Al Gore will jump into the 2008 presidential race, The San Jose Mercury News discusses what it calls a “political problem” for Mr. Gore should he choose to run. The newspaper writes that Mr. Gore has become “enmeshed, and enriched, in Silicon Valley through his association with a close-knit elite that includes Apple‘s founder and chief executive Steven P. Jobs, Google‘s chief executive, Eric Schmidt, and a venture capitalist, John Doerr, a Google director.” ",2007-02-01T12:49:05+0000
"In celebration of Web video, David pens a tune for YouTube.",2007-02-02T00:25:22+0000
The popularity of the Wallstrip Web site is only the latest sign of the growing use of video on financial Web sites.,2007-02-02T05:00:00+0000
"Thanks to a longer shelf life on the Internet, the stakes have risen for marketers that decide to buy Super Bowl spots.",2007-02-02T05:00:00+0000
"NEW YORK — Viacom, the media company controlled by the billionaire Sumner Redstone, demanded on Friday that Google's YouTube remove more than 100,000 unauthorized videos from the site.",2007-02-02T05:00:00+0000
"Viacom, the media company controlled by billionaire Sumner Redstone, demanded Google Inc.'s YouTube remove more than 100,000 unauthorized videos from the site.",2007-02-02T05:00:00+0000
"NEW YORK — Viacom, the media company controlled by the billionaire Sumner Redstone, demanded on Friday that Google's YouTube remove more than 100,000 unauthorized videos from the site.",2007-02-02T05:00:00+0000
"The parent company of MTV and Comedy Central demanded that YouTube remove more than 100,000 clips of its programming.",2007-02-02T14:06:00+0000
"Online retailers have begun capitalizing on the YouTube craze, offering a video platform for product demonstrations, rants and raves, and just plain bizarre behavior.",2007-02-05T05:00:00+0000
"Instant messaging and game-playing are major obsessions, now central to Chinese culture.",2007-02-05T05:00:00+0000
Project Panama is Yahoo’s effort to close the wide gap with Google in the race for search advertising dollars.,2007-02-05T05:00:00+0000
"SHENZHEN, China — When Pony Ma, the 35-year-old co-founder of China's hottest Internet company, sends a message to friends and colleagues, the image that pops up on their screens shows a spiky-haired youth wearing flashy jeans and dark sunglasses.",2007-02-05T05:00:00+0000
"SHENZHEN, China — When Pony Ma, the 35-year-old co-founder of China's hottest Internet company, sends a message to friends and colleagues, the image that pops up on their screens shows a spiky-haired youth wearing flashy jeans and dark sunglasses.",2007-02-05T05:00:00+0000
"BURBANK, California — Starting around 3 p.m. Pacific time Monday, Yahoo executives are scheduled to begin shuttling among three ""war rooms"" at the company's search marketing unit here.",2007-02-05T05:00:00+0000
"NEW YORK — It was just a matter of time. Online retailers have begun capitalizing on the YouTube craze, offering a video platform for product demonstrations, rants and raves, sentimental messages and just plain bizarre behavior.",2007-02-05T05:00:00+0000
"In a sign of the growing tension between old-line media and the new Internet behemoths, Viacom, the parent company of MTV and Comedy Central, demanded on Friday that YouTube, the video-sharing Web site owned by Google, remove more than 100,000 clips of its programming.",2007-02-05T12:30:48+0000
"Years ago, Super Bowl spots disappeared after the one or two times they were shown during the broadcast.  Today, they have afterlives because of Web sites, blogs and video clips.",2007-02-06T05:00:00+0000
GoogleTV is coming — or not. Stay tuned.,2007-02-06T16:19:11+0000
"There is a pretty good, if not quite conclusive, case that America has for some time been ready to elect a black president.",2007-02-07T05:00:00+0000
"The biggest windfalls went to YouTube’s three founders and its principal financial backer, Sequoia Capital.",2007-02-07T14:11:00+0000
Two women recently hired by the Edwards campaign come under fire for their writings.,2007-02-07T16:51:52+0000
Are guides to tipping really helpful and accurate?,2007-02-07T19:18:53+0000
"Everyone suspected that the investors, founders and early employees of YouTube made tidy sums when it was acquired by Google for $1.65 billion in stock late last year.",2007-02-08T05:00:00+0000
"Just about everyone suspected that the investors, founders and early employees of YouTube made tidy sums when the video-sharing site was acquired by Google for $1.65 billion in stock late last year.",2007-02-08T05:00:00+0000
"The biggest windfalls went to YouTube’s three founders and its main financial backer, Sequoia Capital.",2007-02-08T05:00:00+0000
How can I send a 50-megabyte file to a friend since it’s way too big for an e-mail attachment? ,2007-02-08T05:00:00+0000
"On the Web, continuous improvement really is continuous.",2007-02-08T05:00:00+0000
"Just about everyone suspected that the investors, founders and early employees of YouTube made tidy sums when the video-sharing site was acquired by Google for $1.65 billion in stock late last year.",2007-02-08T05:00:00+0000
" Everyone suspected that the investors, founders and early employees of YouTube made tidy sums when it was acquired by Google for $1.65 billion in stock late last year.",2007-02-08T12:05:15+0000
" Barry Diller has for more than a decade been resolutely skeptical about the Internet, even as he has become one of the industry’s most powerful moguls. During the early part of the dot-com boom, before he became the head of a company (IAC/InterActiveCorp) that would own such Internet properties as CitySearch, Ask.com, and Ticketmaster, he often surveyed the Internet landscape — planted with capital-rich and profit-poor WebVans and Pets.coms — and professed to be mystified at how anyone could expect to make enough money from such ventures to justify their valuations. ",2007-02-08T19:43:18+0000
"SAN FRANCISCO — Early in the decade, a struggling Xerox was trying to sell off a stake in its Palo Alto Research Center, which it could no longer afford to support. But with the technology bubble bursting, the price that investors were willing to pay for a piece of PARC, as the center is known, kept going down.",2007-02-09T05:00:00+0000
Xerox’s Palo Alto Research Center is licensing patents and technology to a start-up with the goal of building a search engine that could rival Google.,2007-02-09T05:00:00+0000
"Palo Alto Research Center, the Xerox spin-off that is hoping to sustain itself by licensing technology and forming partnerships with outside companies, is announcing a deal Friday that underscores that strategy. The New York Times reports that PARC, as it’s known, is licensing a broad portfolio of patents and technology to a well-financed start-up with an ambitious and potentially lucrative goal: to build a search engine that could some day rival Google.",2007-02-09T12:40:50+0000
" Yahoo, tapping into what BusinessWeek calls its “inner start-up,” is preparing to launch Brickhouse, its answer to the slew of Web 2.0 start-ups that have been giving the Silicon Valley giant a run for its money in recent years.",2007-02-09T13:03:14+0000
"Universal Music Group is negotiating a settlement with Bolt.com, an online community that it sued over copyright infringement.",2007-02-12T05:00:00+0000
NEW YORK — NEW YORK: Universal Music Group is poised to win a small battle in its war to claim royalties from sites that allow users to upload videos that contain its music.,2007-02-12T05:00:00+0000
"CNBC’s ratings are growing, and so are questions about Maria Bartiromo, the network’s  most recognizable face.
",2007-02-12T05:00:00+0000
"With the introduction of getTrio.com, the short-lived but well-loved cable television channel Trio completes its online comeback.",2007-02-12T05:00:00+0000
We are no longer reading. We’re searching.,2007-02-13T05:00:00+0000
PBS’s new series successfully reveals some of the challenges faced by today’s news organizations and the consequences of government skepticism toward the press.,2007-02-13T05:00:00+0000
"PARIS — A court in Brussels ruled Tuesday that Google violated copyright laws by publishing links to stories from Belgian newspapers without permission, a case that legal experts said could have broad implications in Europe for the news services provided by search engines.",2007-02-13T05:00:00+0000
"NEW YORK — MTV Networks plans to dismiss 250 people, or 5.5 percent of its staff of 4,500, the network's chief executive, Judy McGrath, told employees in an e-mail message.",2007-02-13T05:00:00+0000
"On Election Night a few months ago, Betsey Stevenson and Justin Wolfers threw a small party for some neighbors and colleagues at their row house in Center City, Philadelphia. They connected their television to a projector, served beer and pizza and watched the U.S. Congressional election returns come in.",2007-02-13T05:00:00+0000
"PARIS — A court in Brussels ruled Tuesday that Google violated copyright laws by publishing links to stories from Belgian newspapers without permission, a case that legal experts said could have broad implications in Europe for the news services provided by search engines.",2007-02-13T05:00:00+0000
"BRUSSELS — A Brussels court ruled Tuesday that Google violated copyright laws by publishing links to Belgian newspapers without permission and ordered the company to remove them, setting a precedent for future cases.",2007-02-13T05:00:00+0000
"MTV Networks plans to dismiss 250 people, or 5.5 percent of its staff of 4,500, the network’s chief executive told employees.",2007-02-13T05:00:00+0000
"Henry Blodget is apparently getting a lot of mileage out of his war of the words with colorful stock-picker Jim Cramer. The back-and-forth has provided the former star analyst with enough fodder for a second column on his feelings about Mr. Cramer. In his “Bad Advice” column for Slate this week, entitled Me Vs. Jim Cramer, Round 2, Mr. Blodget meticulously answers critics of his first column, in which he pilloried Mr. Cramer for leading mom-and-pop investors to believe that they could beat the pros.",2007-02-13T12:42:34+0000
" Just in time for Valentine’s Day, The Deal’s VC Ratings blog has helpfully flagged the latest list of San Francisco’s most-promising potential love interests, as determined by the Nob Hill Gazette, a monthly publication that claims to serve “the Bay Area’s most affluent homes.” The 12th Annual List of Eligibles seems surprisingly light on venture capitalists and high-finance types, maybe because many of them live farther south in Silicon Valley. But there are a few, including the newly eligible (and, probably not coincidentally, newly rich) YouTube co-founder Steve Chen. ",2007-02-13T20:46:44+0000
PARIS — European governments are preparing legislation to require companies to keep detailed data about people's Internet and phone use that goes beyond what the countries will be required to do under a European Union directive.,2007-02-14T05:00:00+0000
"There are two ways to approach our cultural crossroads. You can either wring your hands and lament — as an eloquent school librarian did recently in The Washington Post — that literacy today has less to do with Wordsworth or Faulkner and more to do with ""how we find our way through the digital forest of information overload."" Or you can be a sport about it, slip your earbuds back in and pick up a copy of Professor Pierre Bayard's best-selling ""How to Talk About Books You Haven't Read.""",2007-02-14T05:00:00+0000
A case involving newspapers in Belgium could affect cases that publishers have brought against the search company in other countries.,2007-02-14T05:00:00+0000
<b> The U.S. Congress should act against nukes </b>,2007-02-14T05:00:00+0000
"Ted Stryker, a disc jockey at KROQ in Los Angeles, considers it a perk of the job to wear shorts and T-shirts to work. But last Sunday as he dressed for the Grammy Awards, he pulled out his best blazer and a flashy belt buckle, knowing three video cameras would stream live coverage of his show to the Web sites of 147 CBS radio stations.",2007-02-14T05:00:00+0000
PARIS — European governments are preparing legislation to force companies to keep detailed data about people's Internet and phone use that goes beyond what the countries will be required to do under a European Union directive.,2007-02-14T05:00:00+0000
"How Intrade, an online betting market for politics, bested the pundits in last year’s midterm elections.",2007-02-14T05:00:00+0000
"NEW YORK — The New York Times Co. and Monster Worldwide, the operator of a popular job-listing site, announced Wednesday that they were planning to form an alliance to share brands on the newspaper company's career sites.",2007-02-14T05:00:00+0000
Radio stations are putting up more video fare on their Web sites as the medium emerges as an unlikely savior for an industry facing an array of challenges.,2007-02-14T05:00:00+0000
"In a showdown with dog hair, a pet owner turns to the Internet to find the vacuum cleaner that will best get rid of those tumbleweeds of fur.",2007-02-15T05:00:00+0000
"You write about buying several seats together as a more comfortable alternative to business class (""The ups and downs of flying 'lateral class,'"" Dec. 15). But does one pay taxes, and earn miles, on every seat? Moshe Goldberg, New York",2007-02-15T05:00:00+0000
"At lunchtime, or when he is walking the halls of his workplace, Roy Raphaeli's colleagues often ask him to do a magic trick. Usually, he obliges. ""I take the opportunity to show people my new stuff and see how they react,"" said Raphaeli, 23, who lives in New York and works for a mail-order camera retailer.",2007-02-15T05:00:00+0000
Performers are turning to video sites that share ad revenue or pay by number of viewers.,2007-02-15T05:00:00+0000
SAN FRANCISCO — SAN FRANCISCO: Facing down stiff competition to win fame and big prize money? Try sequencing DNA for a panel of technology investors.,2007-02-15T05:00:00+0000
"The New York Times Company and Monster Worldwide, the operator of the popular job-listing site, will form an alliance involving the newspaper company’s Web sites.",2007-02-15T05:00:00+0000
"Points of trivia that might arise at dinner or over drinks used to lead to a brain-racking long debate. Now, hand-held devices help settle disputes. (Look it up!)",2007-02-15T05:00:00+0000
"Activist hedge fund Steel Partners has submitted proposals to take a majority stake in Sapporo, Japan’s number three brewer. The U.S. hedge fund , which already owns 17.52 percent of the beer maker, wants to up its holding to 66.6 percent, with a view to an eventual takeover. ",2007-02-15T13:03:49+0000
"Investors have been dumping technology stocks because earnings estimates from some of the industry leaders have been coming in lower than expected. Yet the fundamentals of the business are still positive, with many technology sectors showing signs of posting their best years in recent memory.",2007-02-16T05:00:00+0000
Venture capital firms are considering contests with multimillion-dollar prizes for engineers and entrepreneurs who come up with innovative technologies.,2007-02-16T05:00:00+0000
"Wall Street analysts are being too optimistic about sales of Windows Vista, Steven A. Ballmer, Microsoft’s chief executive, said on Thursday.",2007-02-16T05:00:00+0000
The Writing on the Wall Why We Must Embrace China as a Partner or Face It as an EnemyBy Will Hutton421 pages. $28. Free Press.,2007-02-16T05:00:00+0000
Something like an “American Idol” for the technorati may be coming to Silicon Valley. Venture capital firms are considering contests that offer competing engineers and entrepreneurs multimillion-dollar prize purses if they come up with innovative technologies in various industries.,2007-02-16T12:09:24+0000
"Honestly, what IS it with PR people wanting me to spend half an hour on the phone with some executive?",2007-02-16T16:56:25+0000
"The Red Herring is reporting that Google has made another acquisition, this time agreeing to buy Adscape Media, which provides advertising within video games, for $23 million. The article seemed to question the move, however, suggesting that the purchase “gives Google little beyond a few potentially interesting patents,” and adding, “don’t expect the Internet giant to announce big in-game ad deals with publishers like Electronic Arts anytime soon.” ",2007-02-16T17:46:10+0000
"TUNIS — The plan, hatched for months in the arid mountains of North Africa, was to attack the American and British embassies here. It ended in a series of gun battles in January that killed a dozen militants and left two Tunisian security officers dead.",2007-02-20T05:00:00+0000
"SAN JOSE, California — By the end of February, most of the employees at eBay's headquarters here will collect their possessions, wave a final goodbye to their land-line telephones and change cubicles.",2007-02-20T05:00:00+0000
"Customers expect e-commerce Web sites to entertain, inform and make transactions a snap, but spicing up a site is worth the effort only if the results can be tracked.",2007-02-20T05:00:00+0000
A brutal Algerian group with a long history of violence is suspected of organizing a new force for jihad in Tunisia.,2007-02-20T05:00:00+0000
New products allow small businesses to emulate the data management of large organizations.,2007-02-20T05:00:00+0000
A proposed law would require companies to keep detailed data about people’s Internet and phone use.,2007-02-20T05:00:00+0000
"Pop stars, chief executives and politicians vaunt how they offset carbon emissions by planting trees or investing in renewable energy projects.",2007-02-20T05:00:00+0000
